"product_key","segment","color","package_group","offers_available","farba_dekart_brand","farba_dekart_store","farba_dekart_package_kg","farba_dekart_regular_price","farba_dekart_unit_price_per_kg","farba_dekart_in_stock","farba_farbex_brand","farba_farbex_store","farba_farbex_package_kg","farba_farbex_regular_price","farba_farbex_unit_price_per_kg","farba_farbex_in_stock","farba_zebra_master_brand","farba_zebra_master_store","farba_zebra_master_package_kg","farba_zebra_master_regular_price","farba_zebra_master_unit_price_per_kg","farba_zebra_master_in_stock","lursan_fazenda_brand","lursan_fazenda_store","lursan_fazenda_package_kg","lursan_fazenda_regular_price","lursan_fazenda_unit_price_per_kg","lursan_fazenda_in_stock","lursan_korabelnaya_brand","lursan_korabelnaya_store","lursan_korabelnaya_package_kg","lursan_korabelnaya_regular_price","lursan_korabelnaya_unit_price_per_kg","lursan_korabelnaya_in_stock","mirremonta_dekart_brand","mirremonta_dekart_store","mirremonta_dekart_package_kg","mirremonta_dekart_regular_price","mirremonta_dekart_unit_price_per_kg","mirremonta_dekart_in_stock","mirremonta_farbex_brand","mirremonta_farbex_store","mirremonta_farbex_package_kg","mirremonta_farbex_regular_price","mirremonta_farbex_unit_price_per_kg","mirremonta_farbex_in_stock","best_offer","best_store","best_brand","best_package_kg","best_price","best_unit_price_per_kg","max_unit_saving","max_unit_saving_percent"
"pf115_standard","standard","Оранжевый","large","4","","","","","","","Farbex","farba.md","2.8","176,61","63,075","True","Zebra Master","farba.md","2.6","167,00","64,2308","True","","","","","","","Корабельная","lursan.com","2.8","180","64,2857","True","","","","","","","Farbex","mirremonta.md","2.8","199","71,0714","True","farba_farbex","farba.md","Farbex","2.8","176,61","63,075","7,9964","11,25"
"pf115_standard","standard","Ореховый","large","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Farbex","mirremonta.md","2.8","170","60,7143","False","mirremonta_farbex","mirremonta.md","Farbex","2.8","170","60,7143",,
"pf115_standard","standard","Салатовый","large","4","","","","","","","Farbex","farba.md","2.8","160,55","57,3393","True","Zebra Master","farba.md","2.6","157,00","60,3846","True","","","","","","","Корабельная","lursan.com","2.8","170","60,7143","True","","","","","","","Farbex","mirremonta.md","2.8","175","62,5","True","farba_farbex","farba.md","Farbex","2.8","160,55","57,3393","5,1607","8,26"
"pf115_standard","standard","Светло-голубой","large","2","","","","","","","","","","","","","Zebra Master","farba.md","2.6","159,00","61,1538","True","","","","","","","Корабельная","lursan.com","2.8","160","57,1429","True","","","","","","","","","","","","","lursan_korabelnaya","lursan.com","Корабельная","2.8","160","57,1429","4,0109","6,56"
"pf115_standard","standard","Светло-зелёный","large","3","","","","","","","","","","","","","Zebra Master","farba.md","2.6","159,00","61,1538","True","","","","","","","Корабельная","lursan.com","2.8","160","57,1429","True","","","","","","","Farbex","mirremonta.md","2.8","175","62,5","True","lursan_korabelnaya","lursan.com","Корабельная","2.8","160","57,1429","5,3571","8,57"
"pf115_standard","standard","Светло-серый","large","2","","","","","","","","","","","","","","","","","","","","","","","","","Корабельная","lursan.com","2.8","160","57,1429","True","","","","","","","Farbex","mirremonta.md","2.8","168","60","True","lursan_korabelnaya","lursan.com","Корабельная","2.8","160","57,1429","2,8571","4,76"
"pf115_standard","standard","Светло-Фиолетовая","large","1","","","","","","","","","","","","","Zebra Master","farba.md","2.6","159,00","61,1538","True","","","","","","","","","","","","","","","","","","","","","","","","","farba_zebra_master","farba.md","Zebra Master","2.6","159,00","61,1538",,
"pf115_standard","standard","Серебристый","large","2","","","","","","","","","","","","","Zebra Master","farba.md","2.6","157,00","60,3846","True","","","","","","","","","","","","","","","","","","","Farbex","mirremonta.md","2.8","210","75","True","farba_zebra_master","farba.md","Zebra Master","2.6","157,00","60,3846","14,6154","19,49"
"pf115_standard","standard","Серый","large","4","","","","","","","Farbex","farba.md","2.8","156,98","56,0643","True","Zebra Master","farba.md","2.6","167,00","64,2308","True","","","","","","","Корабельная","lursan.com","2.8","180","64,2857","True","","","","","","","Farbex","mirremonta.md","2.8","167","59,6429","True","farba_farbex","farba.md","Farbex","2.8","156,98","56,0643","8,2214","12,79"
"pf115_standard","standard","Синий","large","3","","","","","","","","","","","","","Zebra Master","farba.md","2.6","159,00","61,1538","True","","","","","","","Корабельная","lursan.com","2.8","160","57,1429","True","","","","","","","Farbex","mirremonta.md","2.8","172","61,4286","True","lursan_korabelnaya","lursan.com","Корабельная","2.8","160","57,1429","4,2857","6,98"
"pf115_standard","standard","Сиреневый","large","3","","","","","","","Farbex","farba.md","2.8","156,98","56,0643","True","","","","","","","","","","","","","Корабельная","lursan.com","2.8","170","60,7143","True","","","","","","","Farbex","mirremonta.md","2.8","162","57,8571","True","farba_farbex","farba.md","Farbex","2.8","156,98","56,0643","4,6500","7,66"
"pf115_standard","standard","Слоновая кость","large","4","","","","","","","Farbex","farba.md","2.8","160,55","57,3393","True","Zebra Master","farba.md","2.6","149,00","57,3077","True","","","","","","","Корабельная","lursan.com","2.8","160","57,1429","True","","","","","","","Farbex","mirremonta.md","2.8","168","60","True","lursan_korabelnaya","lursan.com","Корабельная","2.8","160","57,1429","2,8571","4,76"
"pf115_standard","standard","Темно-Вишневая","large","1","","","","","","","","","","","","","Zebra Master","farba.md","2.6","159,00","61,1538","True","","","","","","","","","","","","","","","","","","","","","","","","","farba_zebra_master","farba.md","Zebra Master","2.6","159,00","61,1538",,
"pf115_standard","standard","Темно-зелёный","large","2","","","","","","","","","","","","","Zebra Master","farba.md","2.6","159,00","61,1538","True","","","","","","","Корабельная","lursan.com","2.8","160","57,1429","True","","","","","","","","","","","","","lursan_korabelnaya","lursan.com","Корабельная","2.8","160","57,1429","4,0109","6,56"
"pf115_standard","standard","Темно-коричневый","large","3","","","","","","","","","","","","","Zebra Master","farba.md","2.6","159,00","61,1538","True","","","","","","","Корабельная","lursan.com","2.8","160","57,1429","True","","","","","","","Farbex","mirremonta.md","2.8","169","60,3571","False","lursan_korabelnaya","lursan.com","Корабельная","2.8","160","57,1429","4,0109","6,56"
"pf115_standard","standard","Темно-серый","large","3","","","","","","","","","","","","","Zebra Master","farba.md","2.6","159,00","61,1538","True","","","","","","","Корабельная","lursan.com","2.8","150","53,5714","True","","","","","","","Farbex","mirremonta.md","2.8","178","63,5714","True","lursan_korabelnaya","lursan.com","Корабельная","2.8","150","53,5714","10,0000","15,73"
"pf115_standard","standard","Фиолетовый","large","1","","","","","","","","","","","","","","","","","","","","","","","","","Корабельная","lursan.com","2.8","180","64,2857","True","","","","","","","","","","","","","lursan_korabelnaya","lursan.com","Корабельная","2.8","180","64,2857",,
"pf115_standard","standard","Хаки","large","2","","","","","","","Farbex","farba.md","2.8","147,11","52,5393","True","","","","","","","","","","","","","Корабельная","lursan.com","2.8","150","53,5714","True","","","","","","","","","","","","","farba_farbex","farba.md","Farbex","2.8","147,11","52,5393","1,0321","1,93"
"pf115_standard","standard","Черный","large","4","","","","","","","Farbex","farba.md","2.8","144,59","51,6393","True","Zebra Master","farba.md","2.6","139,00","53,4615","True","","","","","","","Корабельная","lursan.com","2.8","150","53,5714","True","","","","","","","Farbex","mirremonta.md","2.8","166","59,2857","True","farba_farbex","farba.md","Farbex","2.8","144,59","51,6393","7,6464","12,90"
"pf115_standard","standard","Ярко-голубой","large","3","","","","","","","","","","","","","Zebra Master","farba.md","2.6","159,00","61,1538","True","","","","","","","Корабельная","lursan.com","2.8","160","57,1429","True","","","","","","","Farbex","mirremonta.md","2.8","175","62,5","True","lursan_korabelnaya","lursan.com","Корабельная","2.8","160","57,1429","5,3571","8,57"
"pf115_standard","standard","Бежевый","small","3","","","","","","","","","","","","","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","59","65,5556","True","mirremonta_farbex","mirremonta.md","Farbex","0.9","59","65,5556","8,1944","11,11"
"pf115_standard","standard","Белоснежный","small","1","","","","","","","","","","","","","","","","","","","","","","","","","Корабельная","lursan.com","0.9","80","88,8889","True","","","","","","","","","","","","","lursan_korabelnaya","lursan.com","Корабельная","0.9","80","88,8889",,
"pf115_standard","standard","Белый","small","3","","","","","","","Farbex","farba.md","0.9","55,23","61,3667","True","","","","","","","","","","","","","Корабельная","lursan.com","0.9","70","77,7778","True","","","","","","","Farbex","mirremonta.md","0.9","70","77,7778","False","farba_farbex","farba.md","Farbex","0.9","55,23","61,3667","16,4111","21,10"
"pf115_standard","standard","Бирюзовый","small","4","","","","","","","Farbex","farba.md","0.9","55,97","62,1889","True","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","58","64,4444","True","farba_farbex","farba.md","Farbex","0.9","55,97","62,1889","11,5611","15,68"
"pf115_standard","standard","Вишневый","small","2","","","","","","","","","","","","","","","","","","","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","62","68,8889","True","lursan_korabelnaya","lursan.com","Корабельная","0.9","60","66,6667","2,2222","3,23"
"pf115_standard","standard","Голубой","small","3","","","","","","","Farbex","farba.md","0.9","50,30","55,8889","True","","","","","","","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","58","64,4444","True","farba_farbex","farba.md","Farbex","0.9","50,30","55,8889","10,7778","16,17"
"pf115_standard","standard","Желто-коричневый","small","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Farbex","mirremonta.md","0.9","57","63,3333","True","mirremonta_farbex","mirremonta.md","Farbex","0.9","57","63,3333",,
"pf115_standard","standard","Желтый","small","3","","","","","","","","","","","","","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","64","71,1111","True","lursan_korabelnaya","lursan.com","Корабельная","0.9","60","66,6667","7,0833","9,60"
"pf115_standard","standard","Зелёный","small","3","","","","","","","","","","","","","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","69","76,6667","True","lursan_korabelnaya","lursan.com","Корабельная","0.9","60","66,6667","10,0000","13,04"
"pf115_standard","standard","Изумрудный","small","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Farbex","mirremonta.md","0.9","68","75,5556","True","mirremonta_farbex","mirremonta.md","Farbex","0.9","68","75,5556",,
"pf115_standard","standard","Коричневый","small","3","","","","","","","","","","","","","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","62","68,8889","True","lursan_korabelnaya","lursan.com","Корабельная","0.9","60","66,6667","7,0833","9,60"
"pf115_standard","standard","Красно-коричневый","small","2","","","","","","","","","","","","","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","","","","","","","","","","","","","Farbex","mirremonta.md","0.9","57","63,3333","True","mirremonta_farbex","mirremonta.md","Farbex","0.9","57","63,3333","10,4167","14,12"
"pf115_standard","standard","Красный","small","3","","","","","","","","","","","","","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","78","86,6667","True","lursan_korabelnaya","lursan.com","Корабельная","0.9","60","66,6667","20,0000","23,08"
"pf115_standard","standard","Лососевый","small","1","","","","","","","Farbex","farba.md","0.9","49,67","55,1889","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","farba_farbex","farba.md","Farbex","0.9","49,67","55,1889",,
"pf115_standard","standard","Малахит","small","1","","","","","","","","","","","","","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","","","","","","","","","","","","","","","","","","","farba_zebra_master","farba.md","Zebra Master","0.8","59,00","73,75",,
"pf115_standard","standard","Морская волна","small","2","","","","","","","","","","","","","","","","","","","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","58","64,4444","True","mirremonta_farbex","mirremonta.md","Farbex","0.9","58","64,4444","2,2223","3,33"
"pf115_standard","standard","Оранжевый","small","4","","","","","","","Farbex","farba.md","0.9","65,21","72,4556","True","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","71","78,8889","True","lursan_korabelnaya","lursan.com","Корабельная","0.9","60","66,6667","12,2222","15,49"
"pf115_standard","standard","Ореховый","small","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Farbex","mirremonta.md","0.9","63","70","True","mirremonta_farbex","mirremonta.md","Farbex","0.9","63","70",,
"pf115_standard","standard","Салатовый","small","4","","","","","","","Farbex","farba.md","0.9","44,42","49,3556","True","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","63","70","True","farba_farbex","farba.md","Farbex","0.9","44,42","49,3556","24,3944","33,08"
"pf115_standard","standard","Светло-голубой","small","2","","","","","","","","","","","","","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","","","","","","","lursan_korabelnaya","lursan.com","Корабельная","0.9","60","66,6667","7,0833","9,60"
"pf115_standard","standard","Светло-зелёный","small","3","","","","","","","","","","","","","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","59","65,5556","True","mirremonta_farbex","mirremonta.md","Farbex","0.9","59","65,5556","8,1944","11,11"
"pf115_standard","standard","Светло-серый","small","3","","","","","","","Farbex","farba.md","0.9","52,71","58,5667","True","","","","","","","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","58","64,4444","True","farba_farbex","farba.md","Farbex","0.9","52,71","58,5667","8,1000","12,15"
"pf115_standard","standard","Светло-Фиолетовая","small","1","","","","","","","","","","","","","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","","","","","","","","","","","","","","","","","","","farba_zebra_master","farba.md","Zebra Master","0.8","59,00","73,75",,
"pf115_standard","standard","Серебристый","small","3","","","","","","","Farbex","farba.md","0.9","71,19","79,1","True","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","","","","","","","","","","","","","Farbex","mirremonta.md","0.9","84","93,3333","True","farba_zebra_master","farba.md","Zebra Master","0.8","59,00","73,75","19,5833","20,98"
"pf115_standard","standard","Серый","small","4","","","","","","","Farbex","farba.md","0.9","52,40","58,2222","True","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","60","66,6667","True","farba_farbex","farba.md","Farbex","0.9","52,40","58,2222","15,5278","21,05"
"pf115_standard","standard","Синий","small","3","","","","","","","","","","","","","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","62","68,8889","True","lursan_korabelnaya","lursan.com","Корабельная","0.9","60","66,6667","7,0833","9,60"
"pf115_standard","standard","Сиреневый","small","2","","","","","","","","","","","","","","","","","","","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","59","65,5556","True","mirremonta_farbex","mirremonta.md","Farbex","0.9","59","65,5556","1,1111","1,67"
"pf115_standard","standard","Слоновая кость","small","2","","","","","","","","","","","","","Zebra Master","farba.md","0.8","53,00","66,25","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","","","","","","","farba_zebra_master","farba.md","Zebra Master","0.8","53,00","66,25","0,4167","0,63"
"pf115_standard","standard","Темно-Вишневая","small","1","","","","","","","","","","","","","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","","","","","","","","","","","","","","","","","","","farba_zebra_master","farba.md","Zebra Master","0.8","59,00","73,75",,
"pf115_standard","standard","Темно-зелёный","small","2","","","","","","","","","","","","","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","","","","","","","lursan_korabelnaya","lursan.com","Корабельная","0.9","60","66,6667","7,0833","9,60"
"pf115_standard","standard","Темно-коричневый","small","3","","","","","","","","","","","","","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","60","66,6667","True","lursan_korabelnaya","lursan.com","Корабельная","0.9","60","66,6667","7,0833","9,60"
"pf115_standard","standard","Темно-серый","small","3","","","","","","","","","","","","","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","63","70","True","lursan_korabelnaya","lursan.com","Корабельная","0.9","60","66,6667","7,0833","9,60"
"pf115_standard","standard","Фиолетовый","small","1","","","","","","","","","","","","","","","","","","","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","","","","","","","lursan_korabelnaya","lursan.com","Корабельная","0.9","60","66,6667",,
"pf115_standard","standard","Хаки","small","2","","","","","","","Farbex","farba.md","0.9","50,30","55,8889","True","","","","","","","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","","","","","","","farba_farbex","farba.md","Farbex","0.9","50,30","55,8889","10,7778","16,17"
"pf115_standard","standard","Черный","small","4","","","","","","","Farbex","farba.md","0.9","49,25","54,7222","True","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","62","68,8889","True","farba_farbex","farba.md","Farbex","0.9","49,25","54,7222","19,0278","25,80"
"pf115_standard","standard","Ярко-голубой","small","3","","","","","","","","","","","","","Zebra Master","farba.md","0.8","59,00","73,75","True","","","","","","","Корабельная","lursan.com","0.9","60","66,6667","True","","","","","","","Farbex","mirremonta.md","0.9","63","70","True","lursan_korabelnaya","lursan.com","Корабельная","0.9","60","66,6667","7,0833","9,60"
