"product_key","segment","color","package_group","rank","offer_key","store","brand","package_kg","regular_price","promo_price","unit_price_per_kg","in_stock","url"
"pf115_standard","standard","Красно-коричневый","large","1","mirremonta_farbex","mirremonta.md","Farbex","2.8","155",,"55.3571","False","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Красно-коричневый","large","2","farba_zebra_master","farba.md","Zebra Master","2.6","159.00","152.60","61.1538","True","https://farba.md/jemal-pph-115-krasno-korichnevaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"pf115_standard","standard","Красный","large","1","lursan_korabelnaya","lursan.com","Корабельная","2.8","170",,"60.7143","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11127"
"pf115_standard","standard","Красный","large","2","farba_zebra_master","farba.md","Zebra Master","2.6","159.00","152.60","61.1538","True","https://farba.md/jemal-pph-115-krasnaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"pf115_standard","standard","Красный","large","3","mirremonta_farbex","mirremonta.md","Farbex","2.8","219",,"78.2143","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Лососевый","large","1","farba_farbex","farba.md","Farbex","2.8","156.98","150.70","56.0643","True","https://farba.md/farbex--jemal-pph-115-lososevaja-28-up6sht.html"
"pf115_standard","standard","Малахит","large","1","farba_zebra_master","farba.md","Zebra Master","2.6","159.00","152.60","61.1538","True","https://farba.md/jemal-pph-115-malahit-universalnaja-26kg-zebra-serija-master-up6sht.html"
"pf115_standard","standard","Морская волна","large","1","mirremonta_farbex","mirremonta.md","Farbex","2.8","159",,"56.7857","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Морская волна","large","2","lursan_korabelnaya","lursan.com","Корабельная","2.8","160",,"57.1429","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11187"
"pf115_standard","standard","Оранжевый","large","1","farba_farbex","farba.md","Farbex","2.8","176.61","169.50","63.075","True","https://farba.md/farbex--jemal-pph-115-oranzhevaja28-up6sht.html"
"pf115_standard","standard","Оранжевый","large","2","farba_zebra_master","farba.md","Zebra Master","2.6","167.00","160.30","64.2308","True","https://farba.md/jemal-pph-115-oranzhevaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"pf115_standard","standard","Оранжевый","large","3","lursan_korabelnaya","lursan.com","Корабельная","2.8","180",,"64.2857","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11195"
"pf115_standard","standard","Оранжевый","large","4","mirremonta_farbex","mirremonta.md","Farbex","2.8","199",,"71.0714","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Ореховый","large","1","mirremonta_farbex","mirremonta.md","Farbex","2.8","170",,"60.7143","False","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Салатовый","large","1","farba_farbex","farba.md","Farbex","2.8","160.55","154.10","57.3393","True","https://farba.md/farbex--jemal-pph-115-salatovaja28-up6sht.html"
"pf115_standard","standard","Салатовый","large","2","farba_zebra_master","farba.md","Zebra Master","2.6","157.00","150.70","60.3846","True","https://farba.md/jemal-pph-115-salatovaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"pf115_standard","standard","Салатовый","large","3","lursan_korabelnaya","lursan.com","Корабельная","2.8","170",,"60.7143","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11203"
"pf115_standard","standard","Салатовый","large","4","mirremonta_farbex","mirremonta.md","Farbex","2.8","175",,"62.5","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Светло-голубой","large","1","lursan_korabelnaya","lursan.com","Корабельная","2.8","160",,"57.1429","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11206"
"pf115_standard","standard","Светло-голубой","large","2","farba_zebra_master","farba.md","Zebra Master","2.6","159.00","152.60","61.1538","True","https://farba.md/jemal-pph-115-svetlo-golubaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"pf115_standard","standard","Светло-зелёный","large","1","lursan_korabelnaya","lursan.com","Корабельная","2.8","160",,"57.1429","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11211"
"pf115_standard","standard","Светло-зелёный","large","2","farba_zebra_master","farba.md","Zebra Master","2.6","159.00","152.60","61.1538","True","https://farba.md/jemal-pph-115-svetlo-zelenaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"pf115_standard","standard","Светло-зелёный","large","3","mirremonta_farbex","mirremonta.md","Farbex","2.8","175",,"62.5","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Светло-серый","large","1","lursan_korabelnaya","lursan.com","Корабельная","2.8","160",,"57.1429","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11216"
"pf115_standard","standard","Светло-серый","large","2","mirremonta_farbex","mirremonta.md","Farbex","2.8","168",,"60","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Светло-Фиолетовая","large","1","farba_zebra_master","farba.md","Zebra Master","2.6","159.00","152.60","61.1538","True","https://farba.md/jemal-pph-115-svetlo-phioletovaja-universalnaja-26kg-zebra-serija-masterup6sht.html"
"pf115_standard","standard","Серебристый","large","1","farba_zebra_master","farba.md","Zebra Master","2.6","157.00","150.70","60.3846","True","https://farba.md/jemal-pph-115-serebristaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"pf115_standard","standard","Серебристый","large","2","mirremonta_farbex","mirremonta.md","Farbex","2.8","210",,"75","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Серый","large","1","farba_farbex","farba.md","Farbex","2.8","156.98","150.70","56.0643","True","https://farba.md/farbex--jemal-pph-115-seraja28-up6sht.html"
"pf115_standard","standard","Серый","large","2","mirremonta_farbex","mirremonta.md","Farbex","2.8","167",,"59.6429","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Серый","large","3","farba_zebra_master","farba.md","Zebra Master","2.6","167.00","160.30","64.2308","True","https://farba.md/jemal-pph-115-seraja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"pf115_standard","standard","Серый","large","4","lursan_korabelnaya","lursan.com","Корабельная","2.8","180",,"64.2857","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11220"
"pf115_standard","standard","Синий","large","1","lursan_korabelnaya","lursan.com","Корабельная","2.8","160",,"57.1429","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11230"
"pf115_standard","standard","Синий","large","2","farba_zebra_master","farba.md","Zebra Master","2.6","159.00","152.60","61.1538","True","https://farba.md/jemal-pph-115-sinjaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"pf115_standard","standard","Синий","large","3","mirremonta_farbex","mirremonta.md","Farbex","2.8","172",,"61.4286","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Сиреневый","large","1","farba_farbex","farba.md","Farbex","2.8","156.98","150.70","56.0643","True","https://farba.md/farbex--jemal-pph-115-sirenevaja28-up6sht.html"
"pf115_standard","standard","Сиреневый","large","2","mirremonta_farbex","mirremonta.md","Farbex","2.8","162",,"57.8571","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Сиреневый","large","3","lursan_korabelnaya","lursan.com","Корабельная","2.8","170",,"60.7143","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11235"
"pf115_standard","standard","Слоновая кость","large","1","lursan_korabelnaya","lursan.com","Корабельная","2.8","160",,"57.1429","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11237"
"pf115_standard","standard","Слоновая кость","large","2","farba_zebra_master","farba.md","Zebra Master","2.6","149.00","143.00","57.3077","True","https://farba.md/jemal-pph-115-slonovaja-kost-universalnaja-26kg-zebra-serija-master-up6sht.html"
"pf115_standard","standard","Слоновая кость","large","3","farba_farbex","farba.md","Farbex","2.8","160.55","154.10","57.3393","True","https://farba.md/farbex--jemal-pph-115-slonovaja-kost28-up6sht.html"
"pf115_standard","standard","Слоновая кость","large","4","mirremonta_farbex","mirremonta.md","Farbex","2.8","168",,"60","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Темно-Вишневая","large","1","farba_zebra_master","farba.md","Zebra Master","2.6","159.00","152.60","61.1538","True","https://farba.md/jemal-pph-115-temno-vishnevaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"pf115_standard","standard","Темно-зелёный","large","1","lursan_korabelnaya","lursan.com","Корабельная","2.8","160",,"57.1429","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11302"
"pf115_standard","standard","Темно-зелёный","large","2","farba_zebra_master","farba.md","Zebra Master","2.6","159.00","152.60","61.1538","True","https://farba.md/jemal-pph-115-temno-zelenaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"pf115_standard","standard","Темно-коричневый","large","1","lursan_korabelnaya","lursan.com","Корабельная","2.8","160",,"57.1429","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11304"
"pf115_standard","standard","Темно-коричневый","large","2","mirremonta_farbex","mirremonta.md","Farbex","2.8","169",,"60.3571","False","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Темно-коричневый","large","3","farba_zebra_master","farba.md","Zebra Master","2.6","159.00","152.60","61.1538","True","https://farba.md/jemal-pph-115-temno-korichnevaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"pf115_standard","standard","Темно-серый","large","1","lursan_korabelnaya","lursan.com","Корабельная","2.8","150",,"53.5714","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11307"
"pf115_standard","standard","Темно-серый","large","2","farba_zebra_master","farba.md","Zebra Master","2.6","159.00","152.60","61.1538","True","https://farba.md/jemal-pph-115-temno-seraja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"pf115_standard","standard","Темно-серый","large","3","mirremonta_farbex","mirremonta.md","Farbex","2.8","178",,"63.5714","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Фиолетовый","large","1","lursan_korabelnaya","lursan.com","Корабельная","2.8","180",,"64.2857","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11314"
"pf115_standard","standard","Хаки","large","1","farba_farbex","farba.md","Farbex","2.8","147.11","141.20","52.5393","True","https://farba.md/farbex--jemal-pph-115-haki28-up6sht.html"
"pf115_standard","standard","Хаки","large","2","lursan_korabelnaya","lursan.com","Корабельная","2.8","150",,"53.5714","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11316"
"pf115_standard","standard","Черный","large","1","farba_farbex","farba.md","Farbex","2.8","144.59","138.80","51.6393","True","https://farba.md/farbex--jemal-pph-115-chernaja-28-up6sht.html"
"pf115_standard","standard","Черный","large","2","farba_zebra_master","farba.md","Zebra Master","2.6","139.00","133.40","53.4615","True","https://farba.md/jemal-pph-115-chernaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"pf115_standard","standard","Черный","large","3","lursan_korabelnaya","lursan.com","Корабельная","2.8","150",,"53.5714","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11319"
"pf115_standard","standard","Черный","large","4","mirremonta_farbex","mirremonta.md","Farbex","2.8","166",,"59.2857","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Ярко-голубой","large","1","lursan_korabelnaya","lursan.com","Корабельная","2.8","160",,"57.1429","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11358"
"pf115_standard","standard","Ярко-голубой","large","2","farba_zebra_master","farba.md","Zebra Master","2.6","159.00","152.60","61.1538","True","https://farba.md/jemal-pph-115-jarko-golubaja-universalnaja-26kg-zebra-serija-masterup6sht.html"
"pf115_standard","standard","Ярко-голубой","large","3","mirremonta_farbex","mirremonta.md","Farbex","2.8","175",,"62.5","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Бежевый","small","1","mirremonta_farbex","mirremonta.md","Farbex","0.9","59",,"65.5556","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Бежевый","small","2","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10867"
"pf115_standard","standard","Бежевый","small","3","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-bezhevaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Белоснежный","small","1","lursan_korabelnaya","lursan.com","Корабельная","0.9","80",,"88.8889","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10874"
"pf115_standard","standard","Белый","small","1","farba_farbex","farba.md","Farbex","0.9","55.23","53.00","61.3667","True","https://farba.md/farbex--jemal-pph-115-belaja-gljancevaja-09-up6sht.html"
"pf115_standard","standard","Белый","small","2","lursan_korabelnaya","lursan.com","Корабельная","0.9","70",,"77.7778","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10870"
"pf115_standard","standard","Белый","small","3","mirremonta_farbex","mirremonta.md","Farbex","0.9","70",,"77.7778","False","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Бирюзовый","small","1","farba_farbex","farba.md","Farbex","0.9","55.97","53.70","62.1889","True","https://farba.md/farbex--jemal-pph-115-birjuzovaja-09-up6sht.html"
"pf115_standard","standard","Бирюзовый","small","2","mirremonta_farbex","mirremonta.md","Farbex","0.9","58",,"64.4444","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Бирюзовый","small","3","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10877"
"pf115_standard","standard","Бирюзовый","small","4","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-birjuzovaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Вишневый","small","1","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10882"
"pf115_standard","standard","Вишневый","small","2","mirremonta_farbex","mirremonta.md","Farbex","0.9","62",,"68.8889","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Голубой","small","1","farba_farbex","farba.md","Farbex","0.9","50.30","48.30","55.8889","True","https://farba.md/farbex--jemal-pph-115-golubaja09-up6sht.html"
"pf115_standard","standard","Голубой","small","2","mirremonta_farbex","mirremonta.md","Farbex","0.9","58",,"64.4444","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Голубой","small","3","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10887"
"pf115_standard","standard","Желто-коричневый","small","1","mirremonta_farbex","mirremonta.md","Farbex","0.9","57",,"63.3333","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Желтый","small","1","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10956"
"pf115_standard","standard","Желтый","small","2","mirremonta_farbex","mirremonta.md","Farbex","0.9","64",,"71.1111","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Желтый","small","3","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-zheltaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Зелёный","small","1","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=10970"
"pf115_standard","standard","Зелёный","small","2","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-zelenaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Зелёный","small","3","mirremonta_farbex","mirremonta.md","Farbex","0.9","69",,"76.6667","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Изумрудный","small","1","mirremonta_farbex","mirremonta.md","Farbex","0.9","68",,"75.5556","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Коричневый","small","1","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11024"
"pf115_standard","standard","Коричневый","small","2","mirremonta_farbex","mirremonta.md","Farbex","0.9","62",,"68.8889","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Коричневый","small","3","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-korichnevaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Красно-коричневый","small","1","mirremonta_farbex","mirremonta.md","Farbex","0.9","57",,"63.3333","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Красно-коричневый","small","2","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-krasno-korichnevaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Красный","small","1","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11126"
"pf115_standard","standard","Красный","small","2","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-krasnaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Красный","small","3","mirremonta_farbex","mirremonta.md","Farbex","0.9","78",,"86.6667","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Лососевый","small","1","farba_farbex","farba.md","Farbex","0.9","49.67","47.70","55.1889","True","https://farba.md/farbex--jemal-pph-115-lososevaja-09-up6sht.html"
"pf115_standard","standard","Малахит","small","1","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-malahit-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Морская волна","small","1","mirremonta_farbex","mirremonta.md","Farbex","0.9","58",,"64.4444","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Морская волна","small","2","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11186"
"pf115_standard","standard","Оранжевый","small","1","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11194"
"pf115_standard","standard","Оранжевый","small","2","farba_farbex","farba.md","Farbex","0.9","65.21","62.60","72.4556","True","https://farba.md/farbex--jemal-pph-115-oranzhevaja09-up6sht.html"
"pf115_standard","standard","Оранжевый","small","3","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-oranzhevaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Оранжевый","small","4","mirremonta_farbex","mirremonta.md","Farbex","0.9","71",,"78.8889","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Ореховый","small","1","mirremonta_farbex","mirremonta.md","Farbex","0.9","63",,"70","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Салатовый","small","1","farba_farbex","farba.md","Farbex","0.9","44.42","42.60","49.3556","True","https://farba.md/farbex--jemal-pph-115-salatovaja-09-up6sht.html"
"pf115_standard","standard","Салатовый","small","2","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11202"
"pf115_standard","standard","Салатовый","small","3","mirremonta_farbex","mirremonta.md","Farbex","0.9","63",,"70","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Салатовый","small","4","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-salatovaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Светло-голубой","small","1","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11205"
"pf115_standard","standard","Светло-голубой","small","2","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-svetlo-golubaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Светло-зелёный","small","1","mirremonta_farbex","mirremonta.md","Farbex","0.9","59",,"65.5556","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Светло-зелёный","small","2","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11210"
"pf115_standard","standard","Светло-зелёный","small","3","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-svetlo-zelenaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Светло-серый","small","1","farba_farbex","farba.md","Farbex","0.9","52.71","50.60","58.5667","True","https://farba.md/farbex--jemal-pph-115-svetlo-seraja-09-up6sht.html"
"pf115_standard","standard","Светло-серый","small","2","mirremonta_farbex","mirremonta.md","Farbex","0.9","58",,"64.4444","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Светло-серый","small","3","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11215"
"pf115_standard","standard","Светло-Фиолетовая","small","1","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-svetlo-phioletovaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Серебристый","small","1","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-serebristaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Серебристый","small","2","farba_farbex","farba.md","Farbex","0.9","71.19","68.30","79.1","True","https://farba.md/farbex--jemal-pph-115-serebristaja09-up6sht.html"
"pf115_standard","standard","Серебристый","small","3","mirremonta_farbex","mirremonta.md","Farbex","0.9","84",,"93.3333","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Серый","small","1","farba_farbex","farba.md","Farbex","0.9","52.40","50.30","58.2222","True","https://farba.md/farbex--jemal-pph-115-seraja09-up6sht.html"
"pf115_standard","standard","Серый","small","2","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11219"
"pf115_standard","standard","Серый","small","3","mirremonta_farbex","mirremonta.md","Farbex","0.9","60",,"66.6667","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Серый","small","4","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-seraja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Синий","small","1","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11229"
"pf115_standard","standard","Синий","small","2","mirremonta_farbex","mirremonta.md","Farbex","0.9","62",,"68.8889","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Синий","small","3","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-sinjaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Сиреневый","small","1","mirremonta_farbex","mirremonta.md","Farbex","0.9","59",,"65.5556","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Сиреневый","small","2","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11234"
"pf115_standard","standard","Слоновая кость","small","1","farba_zebra_master","farba.md","Zebra Master","0.8","53.00","50.90","66.25","True","https://farba.md/jemal-pph-115-slonovaja-kost-universalnaja-08kg-zebra-serija-master.html"
"pf115_standard","standard","Слоновая кость","small","2","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11236"
"pf115_standard","standard","Темно-Вишневая","small","1","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-temno-vishnevaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Темно-зелёный","small","1","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11301"
"pf115_standard","standard","Темно-зелёный","small","2","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-temno-zelenaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Темно-коричневый","small","1","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11303"
"pf115_standard","standard","Темно-коричневый","small","2","mirremonta_farbex","mirremonta.md","Farbex","0.9","60",,"66.6667","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Темно-коричневый","small","3","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-temno-korichnevaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Темно-серый","small","1","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11306"
"pf115_standard","standard","Темно-серый","small","2","mirremonta_farbex","mirremonta.md","Farbex","0.9","63",,"70","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Темно-серый","small","3","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-temno-seraja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Фиолетовый","small","1","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11313"
"pf115_standard","standard","Хаки","small","1","farba_farbex","farba.md","Farbex","0.9","50.30","48.30","55.8889","True","https://farba.md/farbex--jemal-pph-115-haki-09-up6sht.html"
"pf115_standard","standard","Хаки","small","2","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11315"
"pf115_standard","standard","Черный","small","1","farba_farbex","farba.md","Farbex","0.9","49.25","47.30","54.7222","True","https://farba.md/farbex--jemal-pph-115-chernaja-09-up6sht.html"
"pf115_standard","standard","Черный","small","2","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11318"
"pf115_standard","standard","Черный","small","3","mirremonta_farbex","mirremonta.md","Farbex","0.9","62",,"68.8889","True","https://mirremonta.md/catalog/35528"
"pf115_standard","standard","Черный","small","4","farba_zebra_master","farba.md","Zebra Master","0.8","59.00","56.60","73.75","True","https://farba.md/jemal-pph-115-chernaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"pf115_standard","standard","Ярко-голубой","small","1","lursan_korabelnaya","lursan.com","Корабельная","0.9","60",,"66.6667","True","https://lursan.com/index.php?route=product/product&path=1107_1124_1126&product_id=11357"
"pf115_standard","standard","Ярко-голубой","small","2","mirremonta_farbex","mirremonta.md","Farbex","0.9","63",,"70","True","https://mirremonta.md/catalog/35528"
