"collected_at","product_key","segment","offer_key","store","brand","product","color_raw","color_normalized","package_kg","package_group","regular_price","promo_price","analysis_price","unit_price_per_kg","currency","in_stock","sku","article","variant_id","url"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Синий","Синий","2.8","large","135",,"135","48.2143","PRB","True","УТ-00000814","66806","35663","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Темно–зелёный","Темно-зелёный","2.8","large","135",,"135","48.2143","PRB","True","УТ-00000473","66811","35667","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Темно–серый","Темно-серый","2.8","large","135",,"135","48.2143","PRB","True","УТ-00000476","66816","35669","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Черный","Черный","2.8","large","120",,"120","42.8571","PRB","True","УТ-00000478","66821","35677","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Шоколадный","Шоколадный","2.8","large","130",,"130","46.4286","PRB","True","УТ-00030976","66875","35675","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Ярко–голубой","Ярко-голубой","2.8","large","135",,"135","48.2143","PRB","True","УТ-00000480","66826","35679","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Ярко–зелёный","Ярко-зелёный","2.8","large","138",,"138","49.2857","PRB","True","УТ-00030980","66828","35681","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Бежевый","Бежевый","0.9","small","46",,"46","51.1111","PRB","True","УТ-00000809","66859","35642","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Белый","Белый","0.9","small","47",,"47","52.2222","PRB","True","УТ-00000444","66758","35644","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Вишневый","Вишневый","0.9","small","47",,"47","52.2222","PRB","True","УТ-00000448","66863","35648","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Голубой","Голубой","0.9","small","48",,"48","53.3333","PRB","True","УТ-00000451","66764","35646","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Желто–коричневый","Желто-коричневый","0.9","small","48",,"48","53.3333","PRB","True","УТ-00000455","66866","35652","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Желтый","Желтый","0.9","small","49",,"49","54.4444","PRB","True","УТ-00000452","66769","35650","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Зелёный","Зелёный","0.9","small","47",,"47","52.2222","PRB","True","УТ-00000457","66774","35654","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Коричневый","Коричневый","0.9","small","48",,"48","53.3333","PRB","True","УТ-00000461","66779","35656","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Красно–коричневый","Красно-коричневый","0.9","small","45",,"45","50","PRB","True","УТ-00000466","66870","35672","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Красный","Красный","0.9","small","50",,"50","55.5556","PRB","True","УТ-00000465","66784","35670","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Светло–зелёный","Светло-зелёный","0.9","small","48",,"48","53.3333","PRB","True","УТ-00000463","66794","35658","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Светло–серый","Светло-серый","0.9","small","48",,"48","53.3333","PRB","True","УТ-00000468","66843","35660","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Серый","Серый","0.9","small","42",,"42","46.6667","PRB","True","УТ-00000470","66800","35664","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Синий","Синий","0.9","small","49",,"49","54.4444","PRB","True","УТ-00000456","66805","35662","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Темно–зелёный","Темно-зелёный","0.9","small","39",,"39","43.3333","PRB","True","УТ-00000472","66810","35666","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Темно–серый","Темно-серый","0.9","small","48",,"48","53.3333","PRB","True","УТ-00000475","66815","35668","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Черный","Черный","0.9","small","45",,"45","50","PRB","True","УТ-00000477","66820","35676","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Шоколадный","Шоколадный","0.9","small","46",,"46","51.1111","PRB","True","УТ-00030971","66874","35674","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Ярко–голубой","Ярко-голубой","0.9","small","49",,"49","54.4444","PRB","True","УТ-00000479","66825","35678","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_economy","economy","mirremonta_dekart","mirremonta.md","DekArt","Эмаль ПФ-115","Ярко–зелёный","Ярко-зелёный","0.9","small","48",,"48","53.3333","PRB","True","УТ-00030979","66827","35680","https://mirremonta.md/catalog/35644"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","Белая","Белый","2.8","large","153.20","147.10","153.20","54.7143","PRB","True","ЦБ000496328","","140009","https://farba.md/farbex--jemal-pph-115-belaja-gljancevaja-28-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","бирюзовая","Бирюзовый","2.8","large","156.98","150.70","156.98","56.0643","PRB","True","ЦБ000509161","","121517","https://farba.md/farbex--jemal-pph-115-birjuzovaja-28-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","голубая","Голубой","2.8","large","148.99","143.00","148.99","53.2107","PRB","True","ЦБ000496849","","140011","https://farba.md/farbex--jemal-pph-115-golubaja28-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","лососевая","Лососевый","2.8","large","156.98","150.70","156.98","56.0643","PRB","True","ЦБ000504135","","121529","https://farba.md/farbex--jemal-pph-115-lososevaja-28-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","оранжевая","Оранжевый","2.8","large","176.61","169.50","176.61","63.075","PRB","True","ЦБ000496349","","121530","https://farba.md/farbex--jemal-pph-115-oranzhevaja28-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","салатовая","Салатовый","2.8","large","160.55","154.10","160.55","57.3393","PRB","True","ЦБ000496353","","121532","https://farba.md/farbex--jemal-pph-115-salatovaja28-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","серая","Серый","2.8","large","156.98","150.70","156.98","56.0643","PRB","True","ЦБ000496361","","121700","https://farba.md/farbex--jemal-pph-115-seraja28-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","сиреневая","Сиреневый","2.8","large","156.98","150.70","156.98","56.0643","PRB","True","ЦБ000496369","","142101","https://farba.md/farbex--jemal-pph-115-sirenevaja28-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","слоновая кость","Слоновая кость","2.8","large","160.55","154.10","160.55","57.3393","PRB","True","ЦБ000496371","","140166","https://farba.md/farbex--jemal-pph-115-slonovaja-kost28-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","хаки","Хаки","2.8","large","147.11","141.20","147.11","52.5393","PRB","True","ЦБ000496379","","121539","https://farba.md/farbex--jemal-pph-115-haki28-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","черная","Черный","2.8","large","144.59","138.80","144.59","51.6393","PRB","True","ЦБ000496382","","139280","https://farba.md/farbex--jemal-pph-115-chernaja-28-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","Белая","Белый","0.9","small","55.23","53.00","55.23","61.3667","PRB","True","ЦБ000496327","","140010","https://farba.md/farbex--jemal-pph-115-belaja-gljancevaja-09-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","бирюзовая","Бирюзовый","0.9","small","55.97","53.70","55.97","62.1889","PRB","True","ЦБ000509160","","121518","https://farba.md/farbex--jemal-pph-115-birjuzovaja-09-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","голубая","Голубой","0.9","small","50.30","48.30","50.30","55.8889","PRB","True","ЦБ000496848","","140012","https://farba.md/farbex--jemal-pph-115-golubaja09-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","лососевая","Лососевый","0.9","small","49.67","47.70","49.67","55.1889","PRB","True","ЦБ000504134","","131523","https://farba.md/farbex--jemal-pph-115-lososevaja-09-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","оранжевая","Оранжевый","0.9","small","65.21","62.60","65.21","72.4556","PRB","True","ЦБ000496348","","121531","https://farba.md/farbex--jemal-pph-115-oranzhevaja09-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","салатовая","Салатовый","0.9","small","44.42","42.60","44.42","49.3556","PRB","True","ЦБ000496352","","121533","https://farba.md/farbex--jemal-pph-115-salatovaja-09-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","светло-серая","Светло-серый","0.9","small","52.71","50.60","52.71","58.5667","PRB","True","ЦБ000496359","","122179","https://farba.md/farbex--jemal-pph-115-svetlo-seraja-09-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","серебристая","Серебристый","0.9","small","71.19","68.30","71.19","79.1","PRB","True","ЦБ000509101","","122264","https://farba.md/farbex--jemal-pph-115-serebristaja09-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","серая","Серый","0.9","small","52.40","50.30","52.40","58.2222","PRB","True","ЦБ000496362","","121700","https://farba.md/farbex--jemal-pph-115-seraja09-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","хаки","Хаки","0.9","small","50.30","48.30","50.30","55.8889","PRB","True","ЦБ000496378","","121540","https://farba.md/farbex--jemal-pph-115-haki-09-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_farbex","farba.md","Farbex","Эмаль ПФ-115","черная","Черный","0.9","small","49.25","47.30","49.25","54.7222","PRB","True","ЦБ000496381","","139280","https://farba.md/farbex--jemal-pph-115-chernaja-09-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Бежевая","Бежевый","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546781","","140124","https://farba.md/jemal-pph-115-bezhevaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Бирюзовая","Бирюзовый","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546791","","140129","https://farba.md/jemal-pph-115-birjuzovaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Желтая","Желтый","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546813","","140132","https://farba.md/jemal-pph-115-zheltaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Зеленая","Зелёный","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546800","","140170","https://farba.md/jemal-pph-115-zelenaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Коричневая","Коричневый","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546825","","140173","https://farba.md/jemal-pph-115-korichnevaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Красно-коричневая","Красно-коричневый","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546827","","140141","https://farba.md/jemal-pph-115-krasno-korichnevaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Красная","Красный","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546821","","140139","https://farba.md/jemal-pph-115-krasnaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Малахит","Малахит","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546793","","140143","https://farba.md/jemal-pph-115-malahit-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Оранжевая","Оранжевый","2.6","large","167.00","160.30","167.00","64.2308","PRB","True","ЦБ000546816","","140146","https://farba.md/jemal-pph-115-oranzhevaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Салатовая","Салатовый","2.6","large","157.00","150.70","157.00","60.3846","PRB","True","ЦБ000546796","","140149","https://farba.md/jemal-pph-115-salatovaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Светло-голубая","Светло-голубой","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546804","","140151","https://farba.md/jemal-pph-115-svetlo-golubaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Светло-зеленая","Светло-зелёный","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546798","","140153","https://farba.md/jemal-pph-115-svetlo-zelenaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Светло-фиолетовая","Светло-Фиолетовая","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546818","","140155","https://farba.md/jemal-pph-115-svetlo-phioletovaja-universalnaja-26kg-zebra-serija-masterup6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Серебристая","Серебристый","2.6","large","157.00","150.70","157.00","60.3846","PRB","True","ЦБ000546789","","140161","https://farba.md/jemal-pph-115-serebristaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Серая","Серый","2.6","large","167.00","160.30","167.00","64.2308","PRB","True","ЦБ000546784","","140175","https://farba.md/jemal-pph-115-seraja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Синяя","Синий","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546810","","140164","https://farba.md/jemal-pph-115-sinjaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Слоновая кость","Слоновая кость","2.6","large","149.00","143.00","149.00","57.3077","PRB","True","ЦБ000546779","","140166","https://farba.md/jemal-pph-115-slonovaja-kost-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Темно-вишневая","Темно-Вишневая","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546823","","140168","https://farba.md/jemal-pph-115-temno-vishnevaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Темно-зеленая","Темно-зелёный","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546802","","140170","https://farba.md/jemal-pph-115-temno-zelenaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Темно-коричневая","Темно-коричневый","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546829","","140172","https://farba.md/jemal-pph-115-temno-korichnevaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Темно-серая","Темно-серый","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546786","","140174","https://farba.md/jemal-pph-115-temno-seraja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Черная","Черный","2.6","large","139.00","133.40","139.00","53.4615","PRB","True","ЦБ000546832","","140177","https://farba.md/jemal-pph-115-chernaja-universalnaja-26kg-zebra-serija-master-up6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Ярко-голубая","Ярко-голубой","2.6","large","159.00","152.60","159.00","61.1538","PRB","True","ЦБ000546807","","140180","https://farba.md/jemal-pph-115-jarko-golubaja-universalnaja-26kg-zebra-serija-masterup6sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Бежевая","Бежевый","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546780","","140125","https://farba.md/jemal-pph-115-bezhevaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Бирюзовая","Бирюзовый","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546790","","140130","https://farba.md/jemal-pph-115-birjuzovaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Желтая","Желтый","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546812","","140133","https://farba.md/jemal-pph-115-zheltaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Зеленая","Зелёный","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546799","","140170","https://farba.md/jemal-pph-115-zelenaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Коричневая","Коричневый","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546824","","140173","https://farba.md/jemal-pph-115-korichnevaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Красно-коричневая","Красно-коричневый","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546826","","140142","https://farba.md/jemal-pph-115-krasno-korichnevaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Красная","Красный","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546820","","140140","https://farba.md/jemal-pph-115-krasnaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Малахит","Малахит","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546792","","140144","https://farba.md/jemal-pph-115-malahit-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Оранжевая","Оранжевый","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546815","","140147","https://farba.md/jemal-pph-115-oranzhevaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Салатовая","Салатовый","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546795","","140150","https://farba.md/jemal-pph-115-salatovaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Светло-голубая","Светло-голубой","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546803","","140152","https://farba.md/jemal-pph-115-svetlo-golubaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Светло-зеленая","Светло-зелёный","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546797","","140154","https://farba.md/jemal-pph-115-svetlo-zelenaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Светло-фиолетовая","Светло-Фиолетовая","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546817","","140156","https://farba.md/jemal-pph-115-svetlo-phioletovaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Серебристая","Серебристый","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546788","","140162","https://farba.md/jemal-pph-115-serebristaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Серая","Серый","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546783","","140175","https://farba.md/jemal-pph-115-seraja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Синяя","Синий","0.8","small","59.00","56.60","59.00","73.75","PRB","True","ЦБ000546809","","140165","https://farba.md/jemal-pph-115-sinjaja-universalnaja-08kg-zebra-serija-master-up8sht.html"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","farba_zebra_master","farba.md","Zebra Master","Эмаль ПФ-115","Слоновая кость","Слоновая кость","0.8","small","53.00","50.90","53.00","66.25","PRB","True","ЦБ000546778","","140167","https://farba.md/jemal-pph-115-slonovaja-kost-universalnaja-08kg-zebra-serija-master.html"
